Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
ZE1 9SH,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SJ,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SL,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SN,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SP,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SQ,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SR,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SS,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9ST,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SU,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SW,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SX,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SY,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9SZ,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9TA,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9TB,Yes,60.154437,-1.146229,447500,1141412,HU475414,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2005-03-01,,"","",,,"","","Lerwick North - 04","Very remote small town",,1,,S01012398,,S02002324,"Lerwick North",,S00129059,S14000051,3591,1,0,2020-02-19,"Thurso",219.941,ZE,ZE1,"Scotland","Scottish Water",9CGW5V33+QG,
ZE1 9ZZ,Yes,60.153222,-1.141595,447759,1141280,HU477412,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",2016-03-01,,"","",,,"","","Lerwick North - 02","Very remote small town",,2,,S01012396,,S02002324,"Lerwick North",,S00129053,S14000051,4509,5,1,2020-02-19,"Thurso",219.997,ZE,ZE1,"Scotland","Scottish Water",9CGW5V35+79,
ZE2 9AA,Yes,60.340011,-1.022461,454065,1162174,HU540621,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",169,57,"","","North and East Isles - 03","Very remote rural area",,23,,S01012415,,S02002328,"North and East Isles",,S00129005,S14000051,5326,1,0,2020-02-19,"Thurso",240.399,ZE,ZE2,"Scotland","Scottish Water",9CGW8XRH+22,
ZE2 9AB,Yes,60.34125,-1.018818,454264,1162315,HU542623,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",51,19,"","","North and East Isles - 03","Very remote rural area",,39,,S01012415,,S02002328,"North and East Isles",,S00129003,S14000051,5326,1,0,2020-02-19,"Thurso",240.63,ZE,ZE2,"Scotland","Scottish Water",9CGW8XRJ+GF,
ZE2 9AD,Yes,60.344683,-1.019205,454237,1162697,HU542626,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",59,22,"","","North and East Isles - 03","Very remote rural area",,23,,S01012415,,S02002328,"North and East Isles",,S00129006,S14000051,5326,1,0,2020-02-19,"Thurso",240.921,ZE,ZE2,"Scotland","Scottish Water",9CGW8XVJ+V8,
ZE2 9AE,Yes,60.351855,-1.016543,454372,1163498,HU543634,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",141,45,"","","North and East Isles - 03","Very remote rural area",,33,,S01012415,,S02002328,"North and East Isles",,S00129007,S14000051,5326,1,0,2020-02-19,"Thurso",241.645,ZE,ZE2,"Scotland","Scottish Water",9CGW9X2M+P9,
ZE2 9AF,Yes,60.349757,-1.017701,454312,1163263,HU543632,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",20,11,"","","North and East Isles - 03","Very remote rural area",,23,,S01012415,,S02002328,"North and East Isles",,S00129007,S14000051,5326,1,0,2020-02-19,"Thurso",241.421,ZE,ZE2,"Scotland","Scottish Water",9CGW8XXJ+WW,
ZE2 9AG,Yes,60.334504,-1.017018,454375,1161565,HU543615,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",123,36,"","","North and East Isles - 04","Very remote rural area",,43,,S01012416,,S02002328,"North and East Isles",,S00129004,S14000051,4192,1,0,2020-02-19,"Thurso",240.092,ZE,ZE2,"Scotland","Scottish Water",9CGW8XMM+R5,
ZE2 9AH,Yes,60.341632,-0.985926,456079,1162385,HU560623,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",43,14,"","","North and East Isles - 04","Very remote rural area",,58,,S01012416,,S02002328,"North and East Isles",,S00129004,S14000051,4192,1,0,2020-02-19,"Thurso",241.76,ZE,ZE2,"Scotland","Scottish Water",9CGX82R7+MJ,
ZE2 9AJ,Yes,60.357356,-0.953665,457832,1164164,HU578641,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",68,25,"","","North and East Isles - 04","Very remote rural area",,29,,S01012416,,S02002328,"North and East Isles",,S00129004,S14000051,4192,1,0,2020-02-19,"Thurso",244.226,ZE,ZE2,"Scotland","Scottish Water",9CGX924W+WG,
ZE2 9AL,Yes,60.364379,-0.994629,455560,1164911,HU555649,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",108,49,"","","North and East Isles - 04","Very remote rural area",,24,,S01012416,,S02002328,"North and East Isles",,S00129125,S14000051,4192,1,0,2020-02-19,"Thurso",243.482,ZE,ZE2,"Scotland","Scottish Water",9CGX9274+Q4,
ZE2 9AN,Yes,60.372109,-0.96982,456915,1165793,HU569657,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",72,28,"","","North and East Isles - 04","Very remote rural area",,3,,S01012416,,S02002328,"North and East Isles",,S00129124,S14000051,4192,1,0,2020-02-19,"Thurso",244.989,ZE,ZE2,"Scotland","Scottish Water",9CGX92CJ+R3,
ZE2 9AP,Yes,60.360853,-0.999704,455286,1164514,HU552645,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",46,22,"","","North and East Isles - 04","Very remote rural area",,24,,S01012416,,S02002328,"North and East Isles",,S00129125,S14000051,4192,1,0,2020-02-19,"Thurso",243.001,ZE,ZE2,"Scotland","Scottish Water",9CGX9262+84,
ZE2 9AQ,Yes,60.341541,-1.009625,454771,1162355,HU547623,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",95,27,"","","North and East Isles - 03","Very remote rural area",,43,,S01012415,,S02002328,"North and East Isles",,S00129003,S14000051,5326,1,0,2020-02-19,"Thurso",240.961,ZE,ZE2,"Scotland","Scottish Water",9CGW8XRR+J5,
ZE2 9AR,Yes,60.423648,-0.751412,468851,1171741,HU688717,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1996-12-01,,"","",24,12,"","","North and East Isles - 04","Very remote rural area",,2,,S01012416,,S02002328,"North and East Isles",,S00129094,S14000051,4192,1,0,2020-02-19,"Thurso",256.88,ZE,ZE2,"Scotland","Scottish Water",9CGXC6FX+FC,
ZE2 9AS,Yes,60.423,-0.76349,468187,1171656,HU681716,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",2002-12-01,,"","",42,15,"","","North and East Isles - 04","Very remote rural area",,5,,S01012416,,S02002328,"North and East Isles",,S00129094,S14000051,4192,1,0,2020-02-19,"Thurso",256.41,ZE,ZE2,"Scotland","Scottish Water",9CGXC6FP+6J,
ZE2 9AT,Yes,60.421954,-0.759207,468425,1171544,HU684715,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",8,4,"","","North and East Isles - 04","Very remote rural area",,4,,S01012416,,S02002328,"North and East Isles",,S00129094,S14000051,4192,1,0,2020-02-19,"Thurso",256.466,ZE,ZE2,"Scotland","Scottish Water",9CGXC6CR+Q8,
ZE2 9AU,Yes,60.535586,-1.050482,452204,1183933,HU522839,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",28,12,"","","North and East Isles - 01","Very remote rural area",,62,,S01012413,,S02002328,"North and East Isles",,S00129009,S14000051,3383,1,0,2020-02-19,"Thurso",257.205,ZE,ZE2,"Scotland","Scottish Water",9CGWGWPX+6R,
ZE2 9AW,Yes,60.376386,-0.931951,458996,1166302,HU589663,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",25,11,"","","North and East Isles - 04","Very remote rural area",,19,,S01012416,,S02002328,"North and East Isles",,S00129124,S14000051,4192,1,0,2020-02-19,"Thurso",246.629,ZE,ZE2,"Scotland","Scottish Water",9CGX93G9+H6,
ZE2 9AX,Yes,60.561529,-1.02955,453310,1186839,HU533868,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",61,26,"","","North and East Isles - 01","Very remote rural area",,34,,S01012413,,S02002328,"North and East Isles",,S00129009,S14000051,3383,1,0,2020-02-19,"Thurso",260.236,ZE,ZE2,"Scotland","Scottish Water",9CGWHX6C+J5,
ZE2 9AY,Yes,60.498839,-1.05451,452042,1179837,HU520798,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",95,42,"","","North and East Isles - 01","Very remote rural area",,25,,S01012413,,S02002328,"North and East Isles",,S00129127,S14000051,3383,1,0,2020-02-19,"Thurso",253.701,ZE,ZE2,"Scotland","Scottish Water",9CGWFWXW+G5,
ZE2 9AZ,Yes,60.495548,-1.055134,452013,1179470,HU520794,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",34,18,"","","North and East Isles - 01","Very remote rural area",,15,,S01012413,,S02002328,"North and East Isles",,S00129127,S14000051,3383,1,0,2020-02-19,"Thurso",253.38,ZE,ZE2,"Scotland","Scottish Water",9CGWFWWV+6W,
ZE2 9BA,Yes,60.500688,-1.083087,450469,1180021,HU504800,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",54,25,"","","North and East Isles - 01","Very remote rural area",,47,,S01012413,,S02002328,"North and East Isles",,S00129126,S14000051,3383,1,0,2020-02-19,"Thurso",252.992,ZE,ZE2,"Scotland","Scottish Water",9CGWGW28+7Q,
ZE2 9BB,Yes,60.717091,-1.015172,453839,1204176,HP538041,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",2011-08-01,,"","",,,"","","North and East Isles - 01","Very remote rural area",,23,,S01012413,,S02002328,"North and East Isles",,S00129013,S14000051,3383,1,0,2020-02-19,"Thurso",275.186,ZE,ZE2,"Scotland","Scottish Water",9CGWPX8M+RW,
ZE2 9BD,Yes,60.501711,-1.156718,446423,1180080,HU464800,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",33,15,"","","North and East Isles - 01","Very remote rural area",,33,,S01012413,,S02002328,"North and East Isles",,S00129008,S14000051,3383,1,0,2020-02-19,"Thurso",250.857,ZE,ZE2,"Scotland","Scottish Water",9CGWGR2V+M8,
ZE2 9BE,Yes,60.489111,-1.129188,447954,1178697,HU479786,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",11,4,"","","North and East Isles - 01","Very remote rural area",,25,,S01012413,,S02002328,"North and East Isles",,S00129008,S14000051,3383,1,0,2020-02-19,"Thurso",250.519,ZE,ZE2,"Scotland","Scottish Water",9CGWFVQC+J8,
ZE2 9BF,Yes,60.594482,-1.059783,451600,1190485,HU516904,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",2011-05-01,,"","",,,"","","North and East Isles - 01","Very remote rural area",,24,,S01012413,,S02002328,"North and East Isles",,S00129011,S14000051,3383,1,0,2020-02-19,"Thurso",262.385,ZE,ZE2,"Scotland","Scottish Water",9CGWHWVR+Q3,
ZE2 9BG,Yes,60.525285,-1.1697,445677,1182697,HU456826,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",36,17,"","","North and East Isles - 01","Very remote rural area",,43,,S01012413,,S02002328,"North and East Isles",,S00129008,S14000051,3383,1,0,2020-02-19,"Thurso",252.669,ZE,ZE2,"Scotland","Scottish Water",9CGWGRGJ+44,
ZE2 9BH,Yes,60.576473,-1.178932,445099,1188392,HU450883,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",56,23,"","","North and East Isles - 01","Very remote rural area",,39,,S01012413,,S02002328,"North and East Isles",,S00129008,S14000051,3383,1,0,2020-02-19,"Thurso",257.207,ZE,ZE2,"Scotland","Scottish Water",9CGWHRGC+HC,
ZE2 9BJ,Yes,60.597575,-1.075944,450710,1190817,HU507908,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",45,19,"","","North and East Isles - 01","Very remote rural area",,43,,S01012413,,S02002328,"North and East Isles",,S00129011,S14000051,3383,1,0,2020-02-19,"Thurso",262.195,ZE,ZE2,"Scotland","Scottish Water",9CGWHWXF+2J,
ZE2 9BL,Yes,60.618025,-1.144277,446938,1193044,HU469930,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",32,14,"","","North and East Isles - 01","Very remote rural area",,67,,S01012413,,S02002328,"North and East Isles",,S00129011,S14000051,3383,1,0,2020-02-19,"Thurso",262.126,ZE,ZE2,"Scotland","Scottish Water",9CGWJV94+67,
ZE2 9BN,Yes,60.601359,-1.068406,451117,1191244,HU511912,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",54,24,"","","North and East Isles - 01","Very remote rural area",,33,,S01012413,,S02002328,"North and East Isles",,S00129010,S14000051,3383,1,0,2020-02-19,"Thurso",262.771,ZE,ZE2,"Scotland","Scottish Water",9CGWJW2J+GJ,
ZE2 9BP,Yes,60.597693,-1.060332,451565,1190842,HU515908,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",9,4,"","","North and East Isles - 01","Very remote rural area",,10,,S01012413,,S02002328,"North and East Isles",,S00129009,S14000051,3383,1,0,2020-02-19,"Thurso",262.668,ZE,ZE2,"Scotland","Scottish Water",9CGWHWXQ+3V,
ZE2 9BQ,Yes,60.340833,-1.013396,454564,1162273,HU545622,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1996-12-01,,"","",19,9,"","","North and East Isles - 03","Very remote rural area",,47,,S01012415,,S02002328,"North and East Isles",,S00129003,S14000051,5326,1,0,2020-02-19,"Thurso",240.773,ZE,ZE2,"Scotland","Scottish Water",9CGW8XRP+8J,
ZE2 9BS,Yes,60.59612,-1.061345,451512,1190666,HU515906,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",37,14,"","","North and East Isles - 01","Very remote rural area",,19,,S01012413,,S02002328,"North and East Isles",,S00129011,S14000051,3383,1,0,2020-02-19,"Thurso",262.492,ZE,ZE2,"Scotland","Scottish Water",9CGWHWWQ+CF,
ZE2 9BT,Yes,60.59654,-1.057422,451726,1190716,HU517907,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",29,10,"","","North and East Isles - 01","Very remote rural area",,18,,S01012413,,S02002328,"North and East Isles",,S00129009,S14000051,3383,1,0,2020-02-19,"Thurso",262.647,ZE,ZE2,"Scotland","Scottish Water",9CGWHWWV+J2,
ZE2 9BU,Yes,60.586681,-1.032282,453119,1189638,HU531896,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",8,3,"","","North and East Isles - 01","Very remote rural area",,4,,S01012413,,S02002328,"North and East Isles",,S00129009,S14000051,3383,1,0,2020-02-19,"Thurso",262.482,ZE,ZE2,"Scotland","Scottish Water",9CGWHXP9+M3,
ZE2 9BW,Yes,60.597473,-1.059897,451589,1190818,HU515908,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",18,9,"","","North and East Isles - 01","Very remote rural area",,12,,S01012413,,S02002328,"North and East Isles",,S00129009,S14000051,3383,1,0,2020-02-19,"Thurso",262.661,ZE,ZE2,"Scotland","Scottish Water",9CGWHWWR+X2,
ZE2 9BX,Yes,60.601003,-1.068964,451087,1191204,HU510912,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",20,9,"","","North and East Isles - 01","Very remote rural area",,35,,S01012413,,S02002328,"North and East Isles",,S00129010,S14000051,3383,1,0,2020-02-19,"Thurso",262.722,ZE,ZE2,"Scotland","Scottish Water",9CGWJW2J+CC,
ZE2 9BY,Yes,60.3874,-1.351556,435846,1167228,HU358672,"","Shetland Islands","Shetland North",S12000027,S13002773,Scotland,S99999999,"Orkney and Shetland",2014-02-01,,"","",,,"","","North Mainland - 01","Very remote rural area",,3,,S01012410,,S02002327,"North Mainland",,S00129078,S14000051,5043,1,0,2020-02-19,"Thurso",234.393,ZE,ZE2,"Scotland","Scottish Water",9CGW9JPX+X9,
ZE2 9BZ,Yes,60.716343,-1.016038,453793,1204092,HP537040,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",18,7,"","","North and East Isles - 01","Very remote rural area",,27,,S01012413,,S02002328,"North and East Isles",,S00129013,S14000051,3383,1,0,2020-02-19,"Thurso",275.09,ZE,ZE2,"Scotland","Scottish Water",9CGWPX8M+GH,
ZE2 9DA,Yes,60.610317,-1.060294,451547,1192248,HU515922,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",58,26,"","","North and East Isles - 01","Very remote rural area",,21,,S01012413,,S02002328,"North and East Isles",,S00129012,S14000051,3383,1,0,2020-02-19,"Thurso",263.848,ZE,ZE2,"Scotland","Scottish Water",9CGWJW6Q+4V,
ZE2 9DB,Yes,60.629684,-1.04527,452338,1194417,HU523944,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",5,3,"","","North and East Isles - 01","Very remote rural area",,43,,S01012413,,S02002328,"North and East Isles",,S00129012,S14000051,3383,1,0,2020-02-19,"Thurso",266.101,ZE,ZE2,"Scotland","Scottish Water",9CGWJXH3+VV,
ZE2 9DD,Yes,60.713451,-1.023234,453405,1203764,HP534037,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",129,53,"","","North and East Isles - 01","Very remote rural area",,59,,S01012413,,S02002328,"North and East Isles",,S00129013,S14000051,3383,1,0,2020-02-19,"Thurso",274.611,ZE,ZE2,"Scotland","Scottish Water",9CGWPX7G+9P,
ZE2 9DE,Yes,60.715422,-1.017716,453703,1203988,HP537039,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",22,10,"","","North and East Isles - 01","Very remote rural area",,32,,S01012413,,S02002328,"North and East Isles",,S00129013,S14000051,3383,1,0,2020-02-19,"Thurso",274.955,ZE,ZE2,"Scotland","Scottish Water",9CGWPX8J+5W,
ZE2 9DF,Yes,60.667686,-1.006159,454414,1198681,HU544986,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",26,10,"","","North and East Isles - 01","Very remote rural area",,24,,S01012413,,S02002328,"North and East Isles",,S00129013,S14000051,3383,1,0,2020-02-19,"Thurso",270.806,ZE,ZE2,"Scotland","Scottish Water",9CGWMX9V+3G,
ZE2 9DG,Yes,60.660574,-1.048018,452138,1197855,HU521978,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",33,15,"","","North and East Isles - 01","Very remote rural area",,13,,S01012413,,S02002328,"North and East Isles",,S00129012,S14000051,3383,1,0,2020-02-19,"Thurso",268.916,ZE,ZE2,"Scotland","Scottish Water",9CGWMX62+6Q,
ZE2 9DH,Yes,60.146016,-1.112376,449392,1140499,HU493404,"","Shetland Islands","Lerwick North",S12000027,S13002777,Scotland,S99999999,"Orkney and Shetland",1994-02-01,,"","",22,12,"","","Lerwick North - 03","Very remote rural area",,8,,S01012397,,S02002324,"Lerwick North",,S00129110,S14000051,3497,1,0,2020-02-19,"Wick",220.321,ZE,ZE2,"Scotland","Scottish Water",9CGW4VWQ+C2,
ZE2 9DJ,Yes,60.595581,-0.856091,462754,1190784,HU627907,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",61,31,"","","North and East Isles - 02","Very remote rural area",,8,,S01012414,,S02002328,"North and East Isles",,S00129014,S14000051,2873,1,0,2020-02-19,"Thurso",268.714,ZE,ZE2,"Scotland","Scottish Water",9CGXH4WV+6H,
ZE2 9DL,Yes,60.687265,-0.896571,460366,1200957,HP603009,"","Shetland Islands","North Isles",S12000027,S13002772,Scotland,S99999999,"Orkney and Shetland",1980-01-01,,"","",61,28,"","","North and East Isles - 02","Very remote rural area",,28,,S01012414,,S02002328,"North and East Isles",,S00129015,S14000051,2873,1,0,2020-02-19,"Thurso",275.883,ZE,ZE2,"Scotland","Scottish Water",9CGXM4P3+W9,
