Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
DG2 9JW,Yes,55.073751,-3.634612,295728,576697,NX957766,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1994-02-01,,"","",,,"","","Shawhead - 03","Other urban area",,18,,S01007572,,S02001422,"Shawhead",,S00098437,S14000013,3494,1,1,2020-02-19,"Dumfries",1.93272,DG,DG2,"Scotland","Scottish Water",9C7R39F8+G5,
DG2 9JX,Yes,55.076814,-3.634737,295728,577038,NX957770,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",65,28,"","","Summerville - 04","Other urban area",,19,,S01007585,,S02001424,"Summerville",,S00098288,S14000013,4149,1,0,2020-02-19,"Dumfries",1.99293,DG,DG2,"Scotland","Scottish Water",9C7R39G8+P4,
DG2 9JY,Yes,55.077853,-3.63503,295712,577154,NX957771,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",140,49,"","","Lochside and Lincluden - 04","Other urban area",,18,,S01007577,,S02001423,"Lochside and Lincluden",,S00097942,S14000013,393,1,0,2020-02-19,"Dumfries",2.04124,DG,DG2,"Scotland","Scottish Water",9C7R39H7+4X,
DG2 9LL,Yes,55.074246,-3.62182,296546,576733,NX965767,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",26,16,"","","Summerville - 03","Other urban area",,17,,S01007584,,S02001424,"Summerville",,S00097935,S14000013,2142,1,0,2020-02-19,"Dumfries",1.12999,DG,DG2,"Scotland","Scottish Water",9C7R39FH+M7,
DG2 9LR,Yes,55.078582,-3.638914,295466,577241,NX954772,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",53,26,"","","Lochside and Lincluden - 04","Other urban area",,20,,S01007577,,S02001423,"Lochside and Lincluden",,S00097944,S14000013,393,1,0,2020-02-19,"Dumfries",2.30117,DG,DG2,"Scotland","Scottish Water",9C7R39H6+CC,
DG2 9LS,Yes,55.079038,-3.63912,295454,577292,NX954772,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",29,12,"","","Lochside and Lincluden - 04","Other urban area",,19,,S01007577,,S02001423,"Lochside and Lincluden",,S00097944,S14000013,393,1,0,2020-02-19,"Dumfries",2.32886,DG,DG2,"Scotland","Scottish Water",9C7R39H6+J9,
DG2 9LT,Yes,55.079055,-3.63721,295576,577291,NX955772,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",10,5,"","","Lochside and Lincluden - 04","Other urban area",,19,,S01007577,,S02001423,"Lochside and Lincluden",,S00097944,S14000013,393,1,0,2020-02-19,"Dumfries",2.21424,DG,DG2,"Scotland","Scottish Water",9C7R39H7+J4,
DG2 9LU,Yes,55.080038,-3.636263,295639,577399,NX956773,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",28,18,"","","Lochside and Lincluden - 04","Other urban area",,20,,S01007577,,S02001423,"Lochside and Lincluden",,S00097950,S14000013,393,1,0,2020-02-19,"Dumfries",2.19631,DG,DG2,"Scotland","Scottish Water",9C7R39J7+2F,
DG2 9LX,Yes,55.081024,-3.635097,295716,577507,NX957775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",37,20,"","","Lochside and Lincluden - 04","Other urban area",,20,,S01007577,,S02001423,"Lochside and Lincluden",,S00097950,S14000013,393,1,0,2020-02-19,"Dumfries",2.17294,DG,DG2,"Scotland","Scottish Water",9C7R39J7+CX,
DG2 9NA,Yes,55.081448,-3.636051,295656,577556,NX956775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",68,27,"","","Lochside and Lincluden - 03","Other urban area",,21,,S01007576,,S02001423,"Lochside and Lincluden",,S00097953,S14000013,204,1,0,2020-02-19,"Dumfries",2.24809,DG,DG2,"Scotland","Scottish Water",9C7R39J7+HH,
DG2 9NB,Yes,55.08194,-3.636854,295606,577612,NX956776,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",16,5,"","","Lochside and Lincluden - 03","Other urban area",,21,,S01007576,,S02001423,"Lochside and Lincluden",,S00097953,S14000013,204,1,0,2020-02-19,"Dumfries",2.31813,DG,DG2,"Scotland","Scottish Water",9C7R39J7+Q7,
DG2 9ND,Yes,55.081053,-3.636661,295616,577513,NX956775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",2012-02-01,,"","",2,1,"","","Lochside and Lincluden - 04","Other urban area",,21,,S01007577,,S02001423,"Lochside and Lincluden",,S00097948,S14000013,393,1,0,2020-02-19,"Dumfries",2.26438,DG,DG2,"Scotland","Scottish Water",9C7R39J7+C8,
DG2 9NE,Yes,55.082499,-3.637021,295597,577674,NX955776,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",33,20,"","","Lochside and Lincluden - 03","Other urban area",,21,,S01007576,,S02001423,"Lochside and Lincluden",,S00097953,S14000013,204,1,0,2020-02-19,"Dumfries",2.35608,DG,DG2,"Scotland","Scottish Water",9C7R39J7+X5,
DG2 9NF,Yes,55.082869,-3.6363,295644,577714,NX956777,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",43,20,"","","Lochside and Lincluden - 03","Other urban area",,21,,S01007576,,S02001423,"Lochside and Lincluden",,S00097953,S14000013,204,1,0,2020-02-19,"Dumfries",2.33555,DG,DG2,"Scotland","Scottish Water",9C7R39M7+4F,
DG2 9NG,Yes,55.082777,-3.637738,295552,577706,NX955777,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",33,11,"","","Lochside and Lincluden - 03","Other urban area",,20,,S01007576,,S02001423,"Lochside and Lincluden",,S00097952,S14000013,204,1,0,2020-02-19,"Dumfries",2.41085,DG,DG2,"Scotland","Scottish Water",9C7R39M6+4W,
DG2 9NH,Yes,55.083881,-3.638551,295503,577830,NX955778,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",18,16,"","","Lochside and Lincluden - 03","Other urban area",,22,,S01007576,,S02001423,"Lochside and Lincluden",,S00097952,S14000013,204,1,0,2020-02-19,"Dumfries",2.51562,DG,DG2,"Scotland","Scottish Water",9C7R39M6+HH,
DG2 9NJ,Yes,55.083399,-3.639612,295434,577778,NX954777,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",70,29,"","","Lochside and Lincluden - 03","Other urban area",,20,,S01007576,,S02001423,"Lochside and Lincluden",,S00097956,S14000013,204,1,0,2020-02-19,"Dumfries",2.54856,DG,DG2,"Scotland","Scottish Water",9C7R39M6+95,
DG2 9NL,Yes,55.084393,-3.64053,295378,577890,NX953778,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",78,30,"","","Lochside and Lincluden - 02","Other urban area",,22,,S01007575,,S02001423,"Lochside and Lincluden",,S00097954,S14000013,625,1,0,2020-02-19,"Dumfries",2.65311,DG,DG2,"Scotland","Scottish Water",9C7R39M5+QQ,
DG2 9NN,Yes,55.084374,-3.639934,295416,577887,NX954778,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",20,12,"","","Lochside and Lincluden - 03","Other urban area",,23,,S01007576,,S02001423,"Lochside and Lincluden",,S00097956,S14000013,204,1,0,2020-02-19,"Dumfries",2.61919,DG,DG2,"Scotland","Scottish Water",9C7R39M6+P2,
DG2 9NP,Yes,55.081417,-3.637694,295551,577555,NX955775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",35,18,"","","Lochside and Lincluden - 04","Other urban area",,21,,S01007577,,S02001423,"Lochside and Lincluden",,S00097947,S14000013,393,1,0,2020-02-19,"Dumfries",2.34098,DG,DG2,"Scotland","Scottish Water",9C7R39J6+HW,
DG2 9NQ,Yes,55.084022,-3.638071,295534,577845,NX955778,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",75,39,"","","Lochside and Lincluden - 03","Other urban area",,22,,S01007576,,S02001423,"Lochside and Lincluden",,S00097952,S14000013,204,1,0,2020-02-19,"Dumfries",2.49718,DG,DG2,"Scotland","Scottish Water",9C7R39M6+JQ,
DG2 9NR,Yes,55.081865,-3.638433,295505,577606,NX955776,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",77,33,"","","Lochside and Lincluden - 03","Other urban area",,21,,S01007576,,S02001423,"Lochside and Lincluden",,S00097951,S14000013,204,1,0,2020-02-19,"Dumfries",2.40468,DG,DG2,"Scotland","Scottish Water",9C7R39J6+PJ,
DG2 9NS,Yes,55.080841,-3.639398,295441,577493,NX954774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",69,29,"","","Lochside and Lincluden - 03","Other urban area",,20,,S01007576,,S02001423,"Lochside and Lincluden",,S00097951,S14000013,204,1,0,2020-02-19,"Dumfries",2.41466,DG,DG2,"Scotland","Scottish Water",9C7R39J6+86,
DG2 9NT,Yes,55.080456,-3.637956,295532,577448,NX955774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",2012-10-01,,"","",,,"","","Lochside and Lincluden - 04","Other urban area",,21,,S01007577,,S02001423,"Lochside and Lincluden",,S00097948,S14000013,393,1,0,2020-02-19,"Dumfries",2.31356,DG,DG2,"Scotland","Scottish Water",9C7R39J6+5R,
DG2 9NU,Yes,55.080032,-3.638421,295501,577402,NX955774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",42,15,"","","Lochside and Lincluden - 04","Other urban area",,20,,S01007577,,S02001423,"Lochside and Lincluden",,S00097947,S14000013,393,1,0,2020-02-19,"Dumfries",2.32372,DG,DG2,"Scotland","Scottish Water",9C7R39J6+2J,
DG2 9NW,Yes,55.084587,-3.639488,295445,577910,NX954779,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",18,9,"","","Lochside and Lincluden - 03","Other urban area",,23,,S01007576,,S02001423,"Lochside and Lincluden",,S00097952,S14000013,204,1,0,2020-02-19,"Dumfries",2.60673,DG,DG2,"Scotland","Scottish Water",9C7R39M6+R6,
DG2 9NX,Yes,55.079641,-3.638362,295504,577358,NX955773,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",55,24,"","","Lochside and Lincluden - 04","Other urban area",,20,,S01007577,,S02001423,"Lochside and Lincluden",,S00097945,S14000013,393,1,0,2020-02-19,"Dumfries",2.30504,DG,DG2,"Scotland","Scottish Water",9C7R39H6+VM,
DG2 9NY,Yes,55.080496,-3.637312,295573,577452,NX955774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",49,23,"","","Lochside and Lincluden - 04","Other urban area",,20,,S01007577,,S02001423,"Lochside and Lincluden",,S00097948,S14000013,393,1,0,2020-02-19,"Dumfries",2.27743,DG,DG2,"Scotland","Scottish Water",9C7R39J7+53,
DG2 9NZ,Yes,55.079534,-3.637026,295589,577344,NX955773,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",16,8,"","","Lochside and Lincluden - 04","Other urban area",,19,,S01007577,,S02001423,"Lochside and Lincluden",,S00097945,S14000013,393,1,0,2020-02-19,"Dumfries",2.22117,DG,DG2,"Scotland","Scottish Water",9C7R39H7+R5,
DG2 9PA,Yes,55.08501,-3.648765,294854,577971,NX948779,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",2010-11-01,,"","",30,11,"","","Shawhead - 01","Accessible rural area",,24,,S01007570,,S02001422,"Shawhead",,S00097240,S14000013,3844,1,0,2020-02-19,"Dumfries",3.14841,DG,DG2,"Scotland","Scottish Water",9C7R39P2+2F,
DG2 9PB,Yes,55.085183,-3.649289,294821,577991,NX948779,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",2010-11-01,,"","",11,6,"","","Shawhead - 01","Accessible rural area",,24,,S01007570,,S02001422,"Shawhead",,S00097240,S14000013,3844,1,0,2020-02-19,"Dumfries",3.1868,DG,DG2,"Scotland","Scottish Water",9C7R39P2+37,
DG2 9PD,Yes,55.084131,-3.64934,294815,577874,NX948778,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",2010-12-01,,"","",53,25,"","","Shawhead - 01","Accessible rural area",,28,,S01007570,,S02001422,"Shawhead",,S00097240,S14000013,3844,1,0,2020-02-19,"Dumfries",3.1401,DG,DG2,"Scotland","Scottish Water",9C7R39M2+M7,
DG2 9PE,Yes,55.083473,-3.649137,294826,577801,NX948778,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",2011-05-01,,"","",1,1,"","","Shawhead - 01","Accessible rural area",,28,,S01007570,,S02001422,"Shawhead",,S00097240,S14000013,3844,1,0,2020-02-19,"Dumfries",3.09901,DG,DG2,"Scotland","Scottish Water",9C7R39M2+98,
DG2 9PF,Yes,55.08274,-3.648872,294841,577719,NX948777,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",2012-10-01,,"","",,,"","","Shawhead - 01","Accessible rural area",,27,,S01007570,,S02001422,"Shawhead",,S00097240,S14000013,3844,1,0,2020-02-19,"Dumfries",3.05241,DG,DG2,"Scotland","Scottish Water",9C7R39M2+3F,
DG2 9PG,Yes,55.081811,-3.648069,294890,577614,NX948776,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",2012-11-01,,"","",,,"","","Shawhead - 01","Accessible rural area",,27,,S01007570,,S02001422,"Shawhead",,S00097240,S14000013,3844,1,0,2020-02-19,"Dumfries",2.96774,DG,DG2,"Scotland","Scottish Water",9C7R39J2+PQ,
DG2 9PH,Yes,55.081816,-3.648066,294890,577615,NX948776,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",2017-09-01,,"","",,,"","","Shawhead - 01","Accessible rural area",,25,,S01007570,,S02001422,"Shawhead",,S00097240,S14000013,3844,5,0,2020-02-19,"Dumfries",2.96775,DG,DG2,"Scotland","Scottish Water",9C7R39J2+PQ,
DG2 9PN,Yes,55.084803,-3.641471,295319,577937,NX953779,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",44,22,"","","Lochside and Lincluden - 02","Other urban area",,23,,S01007575,,S02001423,"Lochside and Lincluden",,S00097954,S14000013,625,1,0,2020-02-19,"Dumfries",2.72768,DG,DG2,"Scotland","Scottish Water",9C7R39M5+WC,
DG2 9PP,Yes,55.08264,-3.644563,295116,577701,NX951777,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",19,8,"","","Lochside and Lincluden - 01","Other urban area",,21,,S01007574,,S02001423,"Lochside and Lincluden",,S00097957,S14000013,2756,1,0,2020-02-19,"Dumfries",2.7952,DG,DG2,"Scotland","Scottish Water",9C7R39M4+35,
DG2 9PR,Yes,55.079777,-3.640983,295337,577377,NX953773,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",67,30,"","","Lochside and Lincluden - 01","Other urban area",,19,,S01007574,,S02001423,"Lochside and Lincluden",,S00097943,S14000013,2756,1,0,2020-02-19,"Dumfries",2.46728,DG,DG2,"Scotland","Scottish Water",9C7R39H5+WJ,
DG2 9PS,Yes,55.080732,-3.641445,295310,577484,NX953774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",38,14,"","","Lochside and Lincluden - 01","Other urban area",,20,,S01007574,,S02001423,"Lochside and Lincluden",,S00097946,S14000013,2756,1,0,2020-02-19,"Dumfries",2.53117,DG,DG2,"Scotland","Scottish Water",9C7R39J5+7C,
DG2 9PT,Yes,55.081727,-3.641342,295319,577595,NX953775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",13,6,"","","Lochside and Lincluden - 01","Other urban area",,19,,S01007574,,S02001423,"Lochside and Lincluden",,S00097946,S14000013,2756,1,0,2020-02-19,"Dumfries",2.56687,DG,DG2,"Scotland","Scottish Water",9C7R39J5+MF,
DG2 9PU,Yes,55.082502,-3.645466,295058,577687,NX950776,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",36,20,"","","Lochside and Lincluden - 01","Other urban area",,22,,S01007574,,S02001423,"Lochside and Lincluden",,S00097957,S14000013,2756,1,0,2020-02-19,"Dumfries",2.84193,DG,DG2,"Scotland","Scottish Water",9C7R39M3+2R,
DG2 9PW,Yes,55.084186,-3.641931,295288,577869,NX952778,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",27,13,"","","Lochside and Lincluden - 02","Other urban area",,21,,S01007575,,S02001423,"Lochside and Lincluden",,S00097955,S14000013,625,1,0,2020-02-19,"Dumfries",2.71988,DG,DG2,"Scotland","Scottish Water",9C7R39M5+M6,
DG2 9PX,Yes,55.082557,-3.646095,295018,577694,NX950776,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",26,12,"","","Lochside and Lincluden - 01","Other urban area",,23,,S01007574,,S02001423,"Lochside and Lincluden",,S00097959,S14000013,2756,1,0,2020-02-19,"Dumfries",2.88118,DG,DG2,"Scotland","Scottish Water",9C7R39M3+2H,
DG2 9PY,Yes,55.080739,-3.643639,295170,577488,NX951774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",74,30,"","","Lochside and Lincluden - 01","Other urban area",,23,,S01007574,,S02001423,"Lochside and Lincluden",,S00098398,S14000013,2756,1,0,2020-02-19,"Dumfries",2.66219,DG,DG2,"Scotland","Scottish Water",9C7R39J4+7G,
DG2 9PZ,Yes,55.082803,-3.647155,294951,577723,NX949777,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",81,25,"","","Lochside and Lincluden - 01","Other urban area",,24,,S01007574,,S02001423,"Lochside and Lincluden",,S00097959,S14000013,2756,1,0,2020-02-19,"Dumfries",2.95393,DG,DG2,"Scotland","Scottish Water",9C7R39M3+44,
DG2 9QA,Yes,55.080808,-3.644472,295117,577497,NX951774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",54,20,"","","Lochside and Lincluden - 01","Other urban area",,24,,S01007574,,S02001423,"Lochside and Lincluden",,S00098398,S14000013,2756,1,0,2020-02-19,"Dumfries",2.71463,DG,DG2,"Scotland","Scottish Water",9C7R39J4+86,
DG2 9QB,Yes,55.081388,-3.641472,295310,577557,NX953775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-03-01,,"","",15,7,"","","Lochside and Lincluden - 01","Other urban area",,20,,S01007574,,S02001423,"Lochside and Lincluden",,S00097946,S14000013,2756,1,0,2020-02-19,"Dumfries",2.5598,DG,DG2,"Scotland","Scottish Water",9C7R39J5+HC,
DG2 9QD,Yes,55.080573,-3.645261,295066,577472,NX950774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",67,26,"","","Lochside and Lincluden - 01","Other urban area",,25,,S01007574,,S02001423,"Lochside and Lincluden",,S00097961,S14000013,2756,1,0,2020-02-19,"Dumfries",2.75338,DG,DG2,"Scotland","Scottish Water",9C7R39J3+6V,
DG2 9QE,Yes,55.079998,-3.643906,295151,577406,NX951774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-03-01,,"","",76,34,"","","Lochside and Lincluden - 01","Other urban area",,25,,S01007574,,S02001423,"Lochside and Lincluden",,S00097960,S14000013,2756,1,0,2020-02-19,"Dumfries",2.65137,DG,DG2,"Scotland","Scottish Water",9C7R39H4+XC,
DG2 9QF,Yes,55.079786,-3.642942,295212,577381,NX952773,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-03-01,,"","",9,5,"","","Lochside and Lincluden - 01","Other urban area",,22,,S01007574,,S02001423,"Lochside and Lincluden",,S00097960,S14000013,2756,1,0,2020-02-19,"Dumfries",2.58577,DG,DG2,"Scotland","Scottish Water",9C7R39H4+WR,
DG2 9QG,Yes,55.079441,-3.641894,295278,577341,NX952773,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-03-01,,"","",43,16,"","","Lochside and Lincluden - 01","Other urban area",,21,,S01007574,,S02001423,"Lochside and Lincluden",,S00097960,S14000013,2756,1,0,2020-02-19,"Dumfries",2.51055,DG,DG2,"Scotland","Scottish Water",9C7R39H5+Q6,
DG2 9QH,Yes,55.08128,-3.643489,295181,577548,NX951775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",47,25,"","","Lochside and Lincluden - 01","Other urban area",,21,,S01007574,,S02001423,"Lochside and Lincluden",,S00097958,S14000013,2756,1,0,2020-02-19,"Dumfries",2.67439,DG,DG2,"Scotland","Scottish Water",9C7R39J4+GJ,
DG2 9QJ,Yes,55.081231,-3.642437,295248,577541,NX952775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",70,35,"","","Lochside and Lincluden - 01","Other urban area",,21,,S01007574,,S02001423,"Lochside and Lincluden",,S00098399,S14000013,2756,1,0,2020-02-19,"Dumfries",2.61012,DG,DG2,"Scotland","Scottish Water",9C7R39J5+F2,
DG2 9QL,Yes,55.07926,-3.642685,295227,577322,NX952773,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-06-01,,"","",39,14,"","","Lochside and Lincluden - 01","Other urban area",,22,,S01007574,,S02001423,"Lochside and Lincluden",,S00097960,S14000013,2756,1,0,2020-02-19,"Dumfries",2.55259,DG,DG2,"Scotland","Scottish Water",9C7R39H4+PW,
DG2 9QN,Yes,55.082023,-3.643002,295214,577630,NX952776,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",70,30,"","","Lochside and Lincluden - 01","Other urban area",,20,,S01007574,,S02001423,"Lochside and Lincluden",,S00097958,S14000013,2756,1,0,2020-02-19,"Dumfries",2.67686,DG,DG2,"Scotland","Scottish Water",9C7R39J4+RQ,
DG2 9QP,Yes,55.08061,-3.645858,295028,577477,NX950774,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-06-01,,"","",25,15,"","","Lochside and Lincluden - 01","Other urban area",,26,,S01007574,,S02001423,"Lochside and Lincluden",,S00097961,S14000013,2756,1,0,2020-02-19,"Dumfries",2.79066,DG,DG2,"Scotland","Scottish Water",9C7R39J3+6M,
DG2 9QQ,Yes,55.082038,-3.643911,295156,577633,NX951776,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",67,28,"","","Lochside and Lincluden - 01","Other urban area",,21,,S01007574,,S02001423,"Lochside and Lincluden",,S00097957,S14000013,2756,1,0,2020-02-19,"Dumfries",2.73078,DG,DG2,"Scotland","Scottish Water",9C7R39J4+RC,
DG2 9QR,Yes,55.081378,-3.646861,294966,577564,NX949775,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1981-05-01,,"","",41,20,"","","Lochside and Lincluden - 01","Other urban area",,26,,S01007574,,S02001423,"Lochside and Lincluden",,S00097959,S14000013,2756,1,0,2020-02-19,"Dumfries",2.87906,DG,DG2,"Scotland","Scottish Water",9C7R39J3+H7,
DG2 9QU,Yes,55.084717,-3.642549,295250,577929,NX952779,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",20,9,"","","Lochside and Lincluden - 02","Other urban area",,22,,S01007575,,S02001423,"Lochside and Lincluden",,S00097955,S14000013,625,1,0,2020-02-19,"Dumfries",2.78268,DG,DG2,"Scotland","Scottish Water",9C7R39M4+VX,
DG2 9QW,Yes,55.08439,-3.643413,295194,577894,NX951778,"","Dumfries and Galloway","North West Dumfries",S12000006,S13002885,Scotland,S99999999,"Dumfries and Galloway",1980-01-01,,"","",62,34,"","","Lochside and Lincluden - 02","Other urban area",,21,,S01007575,,S02001423,"Lochside and Lincluden",,S00097955,S14000013,625,1,0,2020-02-19,"Dumfries",2.81371,DG,DG2,"Scotland","Scottish Water",9C7R39M4+QJ,
DG2 9RA,Yes,55.078511,-3.67718,293023,577291,NX930772,"","Dumfries and Galloway","Castle Douglas and Crocketford",S12000006,S13002883,Scotland,S99999999,"Dumfries and Galloway",2001-12-01,,"","",21,8,"","","Shawhead - 03","Accessible rural area",,23,,S01007572,,S02001422,"Shawhead",,S00097246,S14000013,3494,1,0,2020-02-19,"Dumfries",4.68298,DG,DG2,"Scotland","Scottish Water",9C7R38HF+C4,
