Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income
PH1 2JH,Yes,56.405251,-3.476803,308961,724645,NO089246,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",54,25,"","","Letham - 03","Other urban area",,51,,S01011912,,S02002234,"Letham",,S00126540,S14000054,2283,1,0,2020-02-19,"Perth",2.7097,PH,PH1,"Scotland","Scottish Water",9C8RCG4F+47,
PH1 2JJ,Yes,56.40547,-3.475725,309028,724668,NO090246,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",61,27,"","","Letham - 02","Other urban area",,52,,S01011911,,S02002234,"Letham",,S00126538,S14000054,3762,1,0,2020-02-19,"Perth",2.6676,PH,PH1,"Scotland","Scottish Water",9C8RCG4F+5P,
PH1 2JL,Yes,56.404746,-3.475406,309046,724587,NO090245,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",18,14,"","","Letham - 03","Other urban area",,56,,S01011912,,S02002234,"Letham",,S00126540,S14000054,2283,1,0,2020-02-19,"Perth",2.60711,PH,PH1,"Scotland","Scottish Water",9C8RCG3F+VR,
PH1 2JN,Yes,56.406268,-3.476696,308970,724758,NO089247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",29,14,"","","Letham - 02","Other urban area",,44,,S01011911,,S02002234,"Letham",,S00126538,S14000054,3762,1,0,2020-02-19,"Perth",2.76686,PH,PH1,"Scotland","Scottish Water",9C8RCG4F+G8,
PH1 2JP,Yes,56.40455,-3.473016,309193,724562,NO091245,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",6,1,"","","Letham - 03","Other urban area",,62,,S01011912,,S02002234,"Letham",,S00126591,S14000054,2283,1,0,2020-02-19,"Perth",2.47233,PH,PH1,"Scotland","Scottish Water",9C8RCG3G+RQ,
PH1 2JQ,Yes,56.403091,-3.478583,308846,724407,NO088244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",44,25,"","","Letham - 04","Other urban area",,55,,S01011913,,S02002234,"Letham",,S00126535,S14000054,709,1,0,2020-02-19,"Perth",2.68521,PH,PH1,"Scotland","Scottish Water",9C8RCG3C+6H,
PH1 2JR,Yes,56.405919,-3.478773,308841,724722,NO088247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",70,30,"","","Letham - 02","Other urban area",,44,,S01011911,,S02002234,"Letham",,S00127263,S14000054,3762,1,0,2020-02-19,"Perth",2.85174,PH,PH1,"Scotland","Scottish Water",9C8RCG4C+9F,
PH1 2JS,Yes,56.405489,-3.480183,308753,724676,NO087246,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",41,20,"","","Letham - 04","Other urban area",,45,,S01011913,,S02002234,"Letham",,S00127264,S14000054,709,1,0,2020-02-19,"Perth",2.90038,PH,PH1,"Scotland","Scottish Water",9C8RCG49+5W,
PH1 2JT,Yes,56.401308,-3.478935,308820,724209,NO088242,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1986-12-01,,"","",93,53,"","","Western Edge - 04","Other urban area",,57,,S01011907,,S02002233,"Western Edge",,S00126532,S14000054,6258,1,0,2020-02-19,"Perth",2.62103,PH,PH1,"Scotland","Scottish Water",9C8RCG2C+GC,
PH1 2JU,Yes,56.406724,-3.474591,309101,724806,NO091248,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",81,30,"","","Letham - 02","Other urban area",,43,,S01011911,,S02002234,"Letham",,S00126544,S14000054,3762,1,0,2020-02-19,"Perth",2.69171,PH,PH1,"Scotland","Scottish Water",9C8RCG4G+M5,
PH1 2JW,Yes,56.404906,-3.474034,309131,724603,NO091246,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",58,26,"","","Letham - 02","Other urban area",,59,,S01011911,,S02002234,"Letham",,S00126542,S14000054,3762,1,0,2020-02-19,"Perth",2.54635,PH,PH1,"Scotland","Scottish Water",9C8RCG3G+X9,
PH1 2JX,No,56.407007,-3.475753,309030,724839,NO090248,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,1995-12-01,"","",,,"","","Letham - 02","Other urban area",,39,,S01011911,,S02002234,"Letham",,S00126544,S14000054,3762,8,0,2020-02-19,"Perth",2.76771,PH,PH1,"Scotland","Scottish Water",9C8RCG4F+RM,
PH1 2JY,No,56.407082,-3.474718,309094,724846,NO090248,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1996-06-01,2007-10-01,"","",,,"","","Letham - 02","Other urban area",,40,,S01011911,,S02002234,"Letham",,S00126544,S14000054,3762,1,1,2020-02-19,"Perth",2.72208,PH,PH1,"Scotland","Scottish Water",9C8RCG4G+R4,
PH1 2JZ,Yes,56.406738,-3.471869,309269,724804,NO092248,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",69,33,"","","Letham - 02","Other urban area",,46,,S01011911,,S02002234,"Letham",,S00126544,S14000054,3762,1,0,2020-02-19,"Perth",2.56127,PH,PH1,"Scotland","Scottish Water",9C8RCG4H+M7,
PH1 2LA,Yes,56.406182,-3.473322,309178,724744,NO091247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",45,20,"","","Letham - 02","Other urban area",,50,,S01011911,,S02002234,"Letham",,S00126543,S14000054,3762,1,0,2020-02-19,"Perth",2.59315,PH,PH1,"Scotland","Scottish Water",9C8RCG4G+FM,
PH1 2LB,Yes,56.405875,-3.474218,309122,724711,NO091247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",50,24,"","","Letham - 02","Other urban area",,52,,S01011911,,S02002234,"Letham",,S00126541,S14000054,3762,1,0,2020-02-19,"Perth",2.6172,PH,PH1,"Scotland","Scottish Water",9C8RCG4G+98,
PH1 2LD,Yes,56.406379,-3.475663,309034,724769,NO090247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",24,18,"","","Letham - 02","Other urban area",,44,,S01011911,,S02002234,"Letham",,S00126541,S14000054,3762,1,0,2020-02-19,"Perth",2.72203,PH,PH1,"Scotland","Scottish Water",9C8RCG4F+HP,
PH1 2LE,Yes,56.405415,-3.472855,309205,724658,NO092246,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",56,22,"","","Letham - 02","Other urban area",,59,,S01011911,,S02002234,"Letham",,S00126542,S14000054,3762,1,0,2020-02-19,"Perth",2.51934,PH,PH1,"Scotland","Scottish Water",9C8RCG4G+5V,
PH1 2LF,Yes,56.405799,-3.472303,309240,724700,NO092247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",53,21,"","","Letham - 02","Other urban area",,57,,S01011911,,S02002234,"Letham",,S00126543,S14000054,3762,1,0,2020-02-19,"Perth",2.51752,PH,PH1,"Scotland","Scottish Water",9C8RCG4H+83,
PH1 2LG,Yes,56.404828,-3.470837,309328,724590,NO093245,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",43,20,"","","Letham - 03","Other urban area",,64,,S01011912,,S02002234,"Letham",,S00126591,S14000054,2283,1,0,2020-02-19,"Perth",2.38069,PH,PH1,"Scotland","Scottish Water",9C8RCG3H+WM,
PH1 2LH,Yes,56.40374,-3.480698,308717,724482,NO087244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1993-08-01,,"","",61,26,"","","Letham - 04","Other urban area",,53,,S01011913,,S02002234,"Letham",,S00127264,S14000054,709,1,0,2020-02-19,"Perth",2.83383,PH,PH1,"Scotland","Scottish Water",9C8RCG39+FP,
PH1 2LL,Yes,56.403059,-3.469215,309424,724391,NO094243,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",35,14,"","","Letham - 03","Other urban area",,56,,S01011912,,S02002234,"Letham",,S00126591,S14000054,2283,1,0,2020-02-19,"Perth",2.18594,PH,PH1,"Scotland","Scottish Water",9C8RCG3J+68,
PH1 2LN,Yes,56.403107,-3.464356,309724,724390,NO097243,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",23,8,"","","Letham - 08","Other urban area",,60,,S01011917,,S02002234,"Letham",,S00126587,S14000054,2828,1,0,2020-02-19,"Perth",1.94829,PH,PH1,"Scotland","Scottish Water",9C8RCG3P+67,
PH1 2LP,Yes,56.402492,-3.462436,309841,724319,NO098243,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",142,54,"","","Letham - 07","Other urban area",,48,,S01011916,,S02002234,"Letham",,S00126583,S14000054,2002,1,0,2020-02-19,"Perth",1.81362,PH,PH1,"Scotland","Scottish Water",9C8RCG2Q+X2,
PH1 2LQ,Yes,56.403859,-3.479714,308778,724494,NO087244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-03-01,,"","",58,28,"","","Letham - 04","Other urban area",,53,,S01011913,,S02002234,"Letham",,S00126537,S14000054,709,1,0,2020-02-19,"Perth",2.7863,PH,PH1,"Scotland","Scottish Water",9C8RCG3C+G4,
PH1 2LR,Yes,56.402521,-3.459974,309993,724319,NO099243,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",26,9,"","","Letham - 07","Other urban area",,41,,S01011916,,S02002234,"Letham",,S00126584,S14000054,2002,1,0,2020-02-19,"Perth",1.70181,PH,PH1,"Scotland","Scottish Water",9C8RCG3R+22,
PH1 2LS,Yes,56.403426,-3.465518,309653,724427,NO096244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",17,7,"","","Letham - 08","Other urban area",,63,,S01011917,,S02002234,"Letham",,S00126588,S14000054,2828,1,0,2020-02-19,"Perth",2.02623,PH,PH1,"Scotland","Scottish Water",9C8RCG3M+9Q,
PH1 2LT,Yes,56.403333,-3.461966,309872,724412,NO098244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",72,33,"","","Letham - 08","Other urban area",,53,,S01011917,,S02002234,"Letham",,S00126587,S14000054,2828,1,0,2020-02-19,"Perth",1.85304,PH,PH1,"Scotland","Scottish Water",9C8RCG3Q+86,
PH1 2LU,Yes,56.403283,-3.460101,309987,724404,NO099244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",28,17,"","","Letham - 07","Other urban area",,44,,S01011916,,S02002234,"Letham",,S00126584,S14000054,2002,1,0,2020-02-19,"Perth",1.76606,PH,PH1,"Scotland","Scottish Water",9C8RCG3Q+8X,
PH1 2LW,Yes,56.403172,-3.466481,309593,724400,NO095244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",114,48,"","","Letham - 08","Other urban area",,56,,S01011917,,S02002234,"Letham",,S00126586,S14000054,2828,1,0,2020-02-19,"Perth",2.05596,PH,PH1,"Scotland","Scottish Water",9C8RCG3M+7C,
PH1 2LX,Yes,56.404328,-3.465245,309672,724527,NO096245,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",44,23,"","","Letham - 08","Other urban area",,66,,S01011917,,S02002234,"Letham",,S00126590,S14000054,2828,1,0,2020-02-19,"Perth",2.07724,PH,PH1,"Scotland","Scottish Water",9C8RCG3M+PW,
PH1 2LY,Yes,56.404483,-3.465786,309639,724545,NO096245,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",45,20,"","","Letham - 08","Other urban area",,67,,S01011917,,S02002234,"Letham",,S00126590,S14000054,2828,1,0,2020-02-19,"Perth",2.11368,PH,PH1,"Scotland","Scottish Water",9C8RCG3M+QM,
PH1 2LZ,Yes,56.40536,-3.464556,309717,724641,NO097246,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",36,19,"","","Hillyland, Tulloch and Inveralmond - 04","Other urban area",,58,,S01011921,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126547,S14000054,1518,1,0,2020-02-19,"Perth",2.12329,PH,PH1,"Scotland","Scottish Water",9C8RCG4P+45,
PH1 2NA,Yes,56.40609,-3.468165,309496,724727,NO094247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",105,51,"","","Hillyland, Tulloch and Inveralmond - 04","Other urban area",,57,,S01011921,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126545,S14000054,1518,1,0,2020-02-19,"Perth",2.34131,PH,PH1,"Scotland","Scottish Water",9C8RCG4J+CP,
PH1 2NB,Yes,56.405905,-3.46482,309702,724702,NO097247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",74,30,"","","Hillyland, Tulloch and Inveralmond - 04","Other urban area",,52,,S01011921,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126547,S14000054,1518,1,0,2020-02-19,"Perth",2.17724,PH,PH1,"Scotland","Scottish Water",9C8RCG4P+93,
PH1 2ND,Yes,56.406515,-3.468749,309461,724775,NO094247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",101,41,"","","Hillyland, Tulloch and Inveralmond - 04","Other urban area",,51,,S01011921,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126549,S14000054,1518,1,0,2020-02-19,"Perth",2.39954,PH,PH1,"Scotland","Scottish Water",9C8RCG4J+JG,
PH1 2NE,Yes,56.405919,-3.471221,309307,724712,NO093247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",31,14,"","","Letham - 02","Other urban area",,57,,S01011911,,S02002234,"Letham",,S00126543,S14000054,3762,1,0,2020-02-19,"Perth",2.47311,PH,PH1,"Scotland","Scottish Water",9C8RCG4H+9G,
PH1 2NF,Yes,56.405593,-3.468405,309480,724672,NO094246,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",89,40,"","","Hillyland, Tulloch and Inveralmond - 04","Other urban area",,62,,S01011921,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126546,S14000054,1518,1,0,2020-02-19,"Perth",2.31624,PH,PH1,"Scotland","Scottish Water",9C8RCG4J+6J,
PH1 2NG,Yes,56.405268,-3.468555,309470,724636,NO094246,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",56,32,"","","Letham - 08","Other urban area",,65,,S01011917,,S02002234,"Letham",,S00126589,S14000054,2828,1,0,2020-02-19,"Perth",2.30014,PH,PH1,"Scotland","Scottish Water",9C8RCG4J+4H,
PH1 2NH,Yes,56.403567,-3.467242,309547,724445,NO095244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",54,26,"","","Letham - 08","Other urban area",,63,,S01011917,,S02002234,"Letham",,S00126588,S14000054,2828,1,0,2020-02-19,"Perth",2.11972,PH,PH1,"Scotland","Scottish Water",9C8RCG3M+C4,
PH1 2NJ,Yes,56.403794,-3.470086,309372,724474,NO093244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",51,21,"","","Letham - 03","Other urban area",,62,,S01011912,,S02002234,"Letham",,S00126591,S14000054,2283,1,0,2020-02-19,"Perth",2.27623,PH,PH1,"Scotland","Scottish Water",9C8RCG3H+GX,
PH1 2NL,Yes,56.40397,-3.467354,309541,724490,NO095244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",20,9,"","","Letham - 08","Other urban area",,66,,S01011917,,S02002234,"Letham",,S00126588,S14000054,2828,1,0,2020-02-19,"Perth",2.15238,PH,PH1,"Scotland","Scottish Water",9C8RCG3M+H3,
PH1 2NN,Yes,56.403924,-3.47202,309253,724491,NO092244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",20,10,"","","Letham - 03","Other urban area",,61,,S01011912,,S02002234,"Letham",,S00127255,S14000054,2283,1,0,2020-02-19,"Perth",2.38277,PH,PH1,"Scotland","Scottish Water",9C8RCG3H+H5,
PH1 2NP,Yes,56.404926,-3.467845,309513,724597,NO095245,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",2011-06-01,,"","",,,"","","Letham - 08","Other urban area",,66,,S01011917,,S02002234,"Letham",,S00126588,S14000054,2828,1,0,2020-02-19,"Perth",2.24228,PH,PH1,"Scotland","Scottish Water",9C8RCG3J+XV,
PH1 2NQ,Yes,56.404726,-3.466492,309596,724573,NO095245,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",65,26,"","","Letham - 08","Other urban area",,67,,S01011917,,S02002234,"Letham",,S00126589,S14000054,2828,1,0,2020-02-19,"Perth",2.16423,PH,PH1,"Scotland","Scottish Water",9C8RCG3M+VC,
PH1 2NR,Yes,56.407944,-3.478495,308863,724947,NO088249,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1990-12-01,,"","",,,"","","Western Edge - 06","Other urban area",,36,,S01011909,,S02002233,"Western Edge",,S00127258,S14000054,5598,1,1,2020-02-19,"Perth",2.96514,PH,PH1,"Scotland","Scottish Water",9C8RCG5C+5J,
PH1 2NS,Yes,56.408151,-3.464128,309750,724951,NO097249,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1988-02-01,,"","",41,23,"","","Hillyland, Tulloch and Inveralmond - 03","Other urban area",,27,,S01011920,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126569,S14000054,751,1,0,2020-02-19,"Perth",2.3321,PH,PH1,"Scotland","Scottish Water",9C8RCG5P+78,
PH1 2NT,Yes,56.404778,-3.457581,310146,724567,NO101245,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",8,5,"","","Hillyland, Tulloch and Inveralmond - 02","Other urban area",,27,,S01011919,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126577,S14000054,2915,1,0,2020-02-19,"Perth",1.78735,PH,PH1,"Scotland","Scottish Water",9C8RCG3R+WX,
PH1 2NU,Yes,56.406033,-3.459313,310042,724709,NO100247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",,,"","","Hillyland, Tulloch and Inveralmond - 02","Other urban area",,25,,S01011919,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126568,S14000054,2915,1,1,2020-02-19,"Perth",1.9628,PH,PH1,"Scotland","Scottish Water",9C8RCG4R+C7,
PH1 2NW,Yes,56.403864,-3.47333,309172,724486,NO091244,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",21,8,"","","Letham - 03","Other urban area",,60,,S01011912,,S02002234,"Letham",,S00127255,S14000054,2283,1,0,2020-02-19,"Perth",2.44681,PH,PH1,"Scotland","Scottish Water",9C8RCG3G+GM,
PH1 2NX,Yes,56.405604,-3.460611,309961,724663,NO099246,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",40,4,"","","Hillyland, Tulloch and Inveralmond - 02","Other urban area",,34,,S01011919,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126568,S14000054,2915,1,0,2020-02-19,"Perth",1.97641,PH,PH1,"Scotland","Scottish Water",9C8RCG4Q+6Q,
PH1 2NY,Yes,56.406513,-3.464292,309736,724769,NO097247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",13,9,"","","Hillyland, Tulloch and Inveralmond - 04","Other urban area",,38,,S01011921,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126550,S14000054,1518,1,0,2020-02-19,"Perth",2.20294,PH,PH1,"Scotland","Scottish Water",9C8RCG4P+J7,
PH1 2NZ,Yes,56.406213,-3.460812,309950,724731,NO099247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",62,31,"","","Hillyland, Tulloch and Inveralmond - 02","Other urban area",,27,,S01011919,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126568,S14000054,2915,1,0,2020-02-19,"Perth",2.03612,PH,PH1,"Scotland","Scottish Water",9C8RCG4Q+FM,
PH1 2PA,Yes,56.406741,-3.462534,309845,724792,NO098247,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",49,25,"","","Hillyland, Tulloch and Inveralmond - 04","Other urban area",,28,,S01011921,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126550,S14000054,1518,1,0,2020-02-19,"Perth",2.14929,PH,PH1,"Scotland","Scottish Water",9C8RCG4P+MX,
PH1 2PB,Yes,56.407365,-3.467483,309541,724868,NO095248,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",70,28,"","","Hillyland, Tulloch and Inveralmond - 04","Other urban area",,38,,S01011921,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126548,S14000054,1518,1,0,2020-02-19,"Perth",2.40773,PH,PH1,"Scotland","Scottish Water",9C8RCG4M+W2,
PH1 2PD,Yes,56.407059,-3.467522,309538,724834,NO095248,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",57,42,"","","Hillyland, Tulloch and Inveralmond - 04","Other urban area",,42,,S01011921,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126548,S14000054,1518,1,0,2020-02-19,"Perth",2.38562,PH,PH1,"Scotland","Scottish Water",9C8RCG4J+RX,
PH1 2PE,Yes,56.407278,-3.471094,309318,724863,NO093248,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",54,22,"","","Hillyland, Tulloch and Inveralmond - 03","Other urban area",,39,,S01011920,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126553,S14000054,751,1,0,2020-02-19,"Perth",2.5637,PH,PH1,"Scotland","Scottish Water",9C8RCG4H+WH,
PH1 2PF,Yes,56.408159,-3.46878,309463,724958,NO094249,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",24,15,"","","Hillyland, Tulloch and Inveralmond - 03","Other urban area",,35,,S01011920,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126553,S14000054,751,1,0,2020-02-19,"Perth",2.52649,PH,PH1,"Scotland","Scottish Water",9C8RCG5J+7F,
PH1 2PG,Yes,56.40879,-3.468593,309476,725028,NO094250,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",35,12,"","","Hillyland, Tulloch and Inveralmond - 05","Other urban area",,33,,S01011922,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126558,S14000054,1581,1,0,2020-02-19,"Perth",2.56852,PH,PH1,"Scotland","Scottish Water",9C8RCG5J+GH,
PH1 2PH,Yes,56.408574,-3.466316,309616,725001,NO096250,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",102,48,"","","Hillyland, Tulloch and Inveralmond - 03","Other urban area",,32,,S01011920,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126551,S14000054,751,1,0,2020-02-19,"Perth",2.45579,PH,PH1,"Scotland","Scottish Water",9C8RCG5M+CF,
PH1 2PJ,Yes,56.408961,-3.466298,309618,725044,NO096250,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",40,24,"","","Hillyland, Tulloch and Inveralmond - 03","Other urban area",,33,,S01011920,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126553,S14000054,751,1,0,2020-02-19,"Perth",2.48728,PH,PH1,"Scotland","Scottish Water",9C8RCG5M+HF,
PH1 2PL,Yes,56.40881,-3.464591,309723,725025,NO097250,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",38,19,"","","Hillyland, Tulloch and Inveralmond - 03","Other urban area",,31,,S01011920,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126551,S14000054,751,1,0,2020-02-19,"Perth",2.40658,PH,PH1,"Scotland","Scottish Water",9C8RCG5P+G5,
PH1 2PN,Yes,56.409459,-3.461358,309924,725093,NO099250,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",127,21,"","","Hillyland, Tulloch and Inveralmond - 06","Other urban area",,28,,S01011923,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00127267,S14000054,1660,1,0,2020-02-19,"Perth",2.34426,PH,PH1,"Scotland","Scottish Water",9C8RCG5Q+QF,
PH1 2PP,Yes,56.410081,-3.462758,309839,725164,NO098251,"","Perth and Kinross","Perth City North",S12000048,S13003073,Scotland,S99999999,"Perth and North Perthshire",1980-01-01,,"","",23,12,"","","Hillyland, Tulloch and Inveralmond - 05","Other urban area",,30,,S01011922,,S02002235,"Hillyland, Tulloch and Inveralmond",,S00126564,S14000054,1581,1,0,2020-02-19,"Perth",2.45024,PH,PH1,"Scotland","Scottish Water",9C8RCG6P+2V,
